run_id,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,Model,mode,amas_score,maes_score,mseaq_anx,mseaq_se,total_correct,n_observations,confidence,accuracy,confidence_scaled,delta_confidence,math_lover_flg,math_hater_flg
9276f94eb8,29,man,bisexual,Milan,employed full-time,lower secondary,in a relationship,0,native-born Italian,Christianity,primary school,primary school,"volunteering, hiking, board games","maths, art","philosophy, economics",69,high,4,low,51,moderate,0,low,41,moderate,Mistral Small 4,human,36,37,82,22,11,18,3.3333333333333335,0.6111111111111112,0.2500000000000001,0.361111111111111,True,False
07a9687138,27,man,heterosexual,Naples,employed full-time,lower secondary,single,2,native-born Italian,Islam,lower secondary,lower secondary,"gardening, videogames, photography","economics, philosophy","chemistry, maths",98,high,34,moderate,67,high,26,low,36,moderate,Mistral Small 4,human,29,27,79,16,14,18,4.0,0.7777777777777778,0.55,0.2277777777777777,False,True
69109dcfc1,20,man,bisexual,Lecce,full-time student,bachelor's degree,single,0,native-born Italian,Hinduism,lower secondary,master's degree,"travel, reading novels","physics, economics","computer science, literature",96,high,8,low,27,low,96,high,53,moderate,Mistral Small 4,human,36,36,42,28,13,18,3.8333333333333335,0.7222222222222222,0.4750000000000001,0.2472222222222221,False,False
a689736b97,24,man,heterosexual,Washington DC,self-employed,bachelor's degree,in a relationship,1,immigrant,Christianity,lower secondary,vocational diploma,"volunteering, knitting, videogames, travel, board games","philosophy, art","biology, economics",3,low,55,moderate,45,moderate,62,moderate,19,low,Mistral Small 4,human,36,27,72,27,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
9f37cc23a4,24,non-binary,heterosexual,Washington DC,employed full-time,master's degree,single,0,immigrant,Islam,PhD,no formal education,"painting, videogames, birdwatching, rock climbing","maths, philosophy","art, history",70,high,60,moderate,95,high,22,low,17,low,Mistral Small 4,human,38,31,64,35,14,18,4.0,0.7777777777777778,0.55,0.2277777777777777,True,False
80dafaf1ac,23,man,heterosexual,Rome,employed full-time,bachelor's degree,married,1,immigrant,Agnostic,no formal education,bachelor's degree,"birdwatching, yoga, classical music","chemistry, physics","art, economics",26,low,93,high,63,moderate,74,high,45,moderate,Mistral Small 4,human,36,37,75,22,14,18,3.8333333333333335,0.7777777777777778,0.4750000000000001,0.3027777777777777,False,False
45b4593acb,27,transgender,heterosexual,Rome,employed full-time,master's degree,single,0,immigrant,Islam,master's degree,primary school,"painting, rock climbing","computer science, maths","chemistry, physics",22,low,2,low,76,high,37,moderate,53,moderate,Mistral Small 4,human,31,37,42,27,13,18,4.5,0.7222222222222222,0.775,-0.0527777777777778,True,False
41ce15fdca,24,man,homosexual,Kansas City,full-time student,bachelor's degree,in a relationship,0,immigrant,Judaism,vocational diploma,lower secondary,"birdwatching, painting, knitting, videogames, cycling","literature, physics","economics, biology",73,high,47,moderate,50,moderate,96,high,48,moderate,Mistral Small 4,human,36,39,84,23,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,False,False
d7cc5ffee6,27,transgender,heterosexual,Bari,employed full-time,upper secondary,single,1,native-born Italian,Atheist,upper secondary,lower secondary,"cinema, baking, videogames","economics, physics","philosophy, biology",49,moderate,50,moderate,32,low,23,low,75,high,Mistral Small 4,human,30,29,85,22,12,18,3.7777777777777777,0.6666666666666666,0.4499999999999999,0.2166666666666666,False,False
c9c568aa15,40,man,homosexual,Chicago,employed full-time,upper secondary,married,2,native-born American,Buddhism,PhD,primary school,"rock climbing, hiking, reading novels","maths, history","philosophy, chemistry",100,high,42,moderate,31,low,16,low,100,high,Mistral Small 4,human,36,33,43,31,12,18,4.111111111111111,0.6666666666666666,0.5999999999999999,0.0666666666666667,True,False
c5a3df933f,35,non-binary,heterosexual,Bologna,employed full-time,bachelor's degree,single,2,native-born Italian,Agnostic,bachelor's degree,upper secondary,"football (calcio), board games","computer science, chemistry","literature, history",78,high,85,high,20,low,7,low,63,moderate,Mistral Small 4,human,36,37,51,34,11,18,3.5,0.6111111111111112,0.325,0.2861111111111111,False,False
e8fa08c369,27,man,heterosexual,Los Angeles,unemployed,lower secondary,single,0,native-born American,Buddhism,upper secondary,primary school,"rock climbing, cooking","biology, art","economics, history",99,high,51,moderate,78,high,26,low,51,moderate,Mistral Small 4,human,29,25,85,21,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
ec1c60aa59,35,agender,heterosexual,Bari,unemployed,vocational diploma,married,2,native-born Italian,Buddhism,vocational diploma,upper secondary,"football (calcio), videogames","biology, chemistry","art, computer science",62,moderate,37,moderate,11,low,86,high,78,high,Mistral Small 4,human,34,35,87,22,14,18,4.0,0.7777777777777778,0.55,0.2277777777777777,False,False
91d431cba3,20,genderqueer,heterosexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Christianity,bachelor's degree,lower secondary,"reading novels, classical music, knitting, photography","maths, history","literature, computer science",59,moderate,50,moderate,83,high,50,moderate,38,moderate,Mistral Small 4,human,36,37,43,28,14,18,3.2777777777777777,0.7777777777777778,0.2249999999999999,0.5527777777777778,True,False
3ce35124d5,24,woman,heterosexual,Los Angeles,unemployed,bachelor's degree,single,1,immigrant,Christianity,lower secondary,PhD,"board games, yoga","computer science, philosophy","art, economics",88,high,82,high,24,low,44,moderate,12,low,Mistral Small 4,human,36,37,75,21,14,18,3.8333333333333335,0.7777777777777778,0.4750000000000001,0.3027777777777777,False,False
f14201f299,20,woman,heterosexual,Naples,full-time student,upper secondary,single,0,native-born Italian,Islam,PhD,master's degree,"yoga, videogames, birdwatching, cinema, travel","art, literature","biology, computer science",90,high,62,moderate,5,low,35,moderate,79,high,Mistral Small 4,human,29,27,86,15,13,18,4.111111111111111,0.7222222222222222,0.5999999999999999,0.1222222222222223,False,False
46621f1299,40,woman,bisexual,Rome,employed part-time,vocational diploma,divorced,1,native-born Italian,Judaism,vocational diploma,master's degree,"knitting, classical music","maths, philosophy","chemistry, economics",31,low,56,moderate,74,high,85,high,44,moderate,Mistral Small 4,human,36,27,81,21,12,18,3.9444444444444446,0.6666666666666666,0.5250000000000001,0.1416666666666665,True,False
f797dbfb5f,22,man,homosexual,Washington DC,full-time student,bachelor's degree,married,2,native-born American,Christianity,master's degree,lower secondary,"travel, cooking, baking","computer science, chemistry","history, biology",27,low,2,low,33,moderate,84,high,12,low,Mistral Small 4,human,36,37,79,22,13,18,3.2777777777777777,0.7222222222222222,0.2249999999999999,0.4972222222222222,False,False
25d5d3d0f3,70,man,heterosexual,Rome,retired,primary school,divorced,2,native-born Italian,Christianity,lower secondary,primary school,"travel, rock climbing","philosophy, physics","history, computer science",55,moderate,45,moderate,1,low,24,low,71,high,Mistral Small 4,human,36,24,81,15,12,18,3.2777777777777777,0.6666666666666666,0.2249999999999999,0.4416666666666666,False,False
6a667185d3,26,agender,asexual,Milan,employed full-time,bachelor's degree,in a relationship,0,native-born Italian,Christianity,no formal education,no formal education,"gardening, birdwatching, cycling","physics, biology","art, philosophy",11,low,72,high,1,low,91,high,92,high,Mistral Small 4,human,33,37,81,22,13,18,3.8333333333333335,0.7222222222222222,0.4750000000000001,0.2472222222222221,False,False
70150f710c,20,transgender,heterosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Atheist,bachelor's degree,PhD,"cooking, gardening, photography","chemistry, history","art, physics",4,low,7,low,64,moderate,60,moderate,66,moderate,Mistral Small 4,human,36,37,81,22,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
d52011feca,50,woman,heterosexual,New York,employed part-time,vocational diploma,married,1,native-born American,Islam,upper secondary,master's degree,"cycling, yoga","philosophy, history","art, economics",77,high,85,high,75,high,3,low,33,moderate,Mistral Small 4,human,41,33,80,22,12,18,4.0,0.6666666666666666,0.55,0.1166666666666665,False,False
d13f7712a3,21,woman,heterosexual,Naples,full-time student,upper secondary,single,0,native-born Italian,Christianity,vocational diploma,no formal education,"birdwatching, cycling, board games, videogames, knitting","computer science, literature","art, physics",79,high,16,low,20,low,64,moderate,52,moderate,Mistral Small 4,human,31,33,82,22,12,18,3.4444444444444446,0.6666666666666666,0.3000000000000001,0.3666666666666665,False,False
7b24d35da4,35,man,homosexual,Chicago,employed part-time,lower secondary,married,2,immigrant,Atheist,PhD,lower secondary,"reading novels, photography, volunteering, hiking","economics, computer science","literature, biology",70,high,98,high,76,high,87,high,8,low,Mistral Small 4,human,36,37,81,25,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,False,False
ce8d30cc53,21,genderqueer,heterosexual,Kansas City,full-time student,bachelor's degree,single,0,native-born American,Hinduism,PhD,bachelor's degree,"photography, rock climbing","chemistry, computer science","biology, literature",39,moderate,85,high,8,low,42,moderate,11,low,Mistral Small 4,human,36,37,76,24,13,18,4.111111111111111,0.7222222222222222,0.5999999999999999,0.1222222222222223,False,False
407cec90fb,30,transgender,bisexual,Philadelphia,employed part-time,vocational diploma,married,2,native-born American,Islam,PhD,primary school,"football (calcio), reading novels, running, travel, gardening","computer science, literature","biology, economics",85,high,32,low,39,moderate,3,low,72,high,Mistral Small 4,human,29,28,88,25,12,18,3.888888888888889,0.6666666666666666,0.5,0.1666666666666666,False,False
c457a1f487,22,woman,heterosexual,Los Angeles,employed full-time,vocational diploma,single,1,immigrant,Atheist,primary school,primary school,"board games, cycling","art, philosophy","chemistry, biology",1,low,14,low,33,moderate,58,moderate,96,high,Mistral Small 4,human,29,27,86,16,13,18,3.611111111111111,0.7222222222222222,0.375,0.3472222222222221,False,False
4c5a1ecc25,24,man,heterosexual,Bologna,employed full-time,bachelor's degree,single,0,native-born Italian,Buddhism,primary school,primary school,"cinema, birdwatching","chemistry, literature","maths, history",67,high,24,low,2,low,33,moderate,49,moderate,Mistral Small 4,human,29,19,81,15,13,18,3.5,0.7222222222222222,0.325,0.3972222222222222,False,True
bdac7c09a7,35,woman,heterosexual,Bologna,employed full-time,lower secondary,married,2,immigrant,Christianity,bachelor's degree,master's degree,"knitting, birdwatching","art, chemistry","history, philosophy",100,high,58,moderate,29,low,46,moderate,94,high,Mistral Small 4,human,34,27,84,22,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,False,False
7855906756,19,man,heterosexual,Chicago,employed part-time,upper secondary,single,0,immigrant,Christianity,primary school,upper secondary,"hiking, gardening, volunteering","maths, biology","computer science, chemistry",85,high,66,moderate,57,moderate,33,moderate,57,moderate,Mistral Small 4,human,36,41,52,32,11,18,4.055555555555555,0.6111111111111112,0.575,0.0361111111111112,True,False
1bc3cf5c6f,40,woman,heterosexual,Philadelphia,employed part-time,vocational diploma,married,1,immigrant,Christianity,upper secondary,bachelor's degree,"hiking, photography, football (calcio), classical music, board games","maths, history","chemistry, economics",30,low,73,high,44,moderate,100,high,68,high,Mistral Small 4,human,38,37,63,27,15,18,3.888888888888889,0.8333333333333334,0.5,0.3333333333333333,True,False
563f78cb3a,24,man,heterosexual,Bologna,self-employed,master's degree,single,1,native-born Italian,Agnostic,master's degree,upper secondary,"board games, videogames, running, knitting","chemistry, computer science","economics, biology",42,moderate,35,moderate,47,moderate,43,moderate,88,high,Mistral Small 4,human,31,39,79,21,12,18,3.888888888888889,0.6666666666666666,0.5,0.1666666666666666,False,False
2ff3978006,23,woman,heterosexual,Chicago,employed full-time,upper secondary,in a relationship,0,native-born American,Christianity,vocational diploma,vocational diploma,"board games, cooking, running, baking, rock climbing","biology, history","maths, philosophy",55,moderate,20,low,6,low,100,high,95,high,Mistral Small 4,human,31,22,88,17,13,18,3.2222222222222223,0.7222222222222222,0.2,0.5222222222222221,False,True
c16d0b49c9,19,man,heterosexual,Bologna,employed full-time,lower secondary,in a relationship,0,native-born Italian,Christianity,bachelor's degree,vocational diploma,"painting, photography, cooking, birdwatching","biology, art","history, maths",6,low,73,high,11,low,47,moderate,69,high,Mistral Small 4,human,40,29,74,18,12,18,4.0,0.6666666666666666,0.55,0.1166666666666665,False,True
989965b490,18,man,asexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Christianity,PhD,bachelor's degree,"cycling, reading novels","physics, economics","computer science, literature",77,high,68,high,56,moderate,38,moderate,33,moderate,Mistral Small 4,human,38,35,68,21,14,18,4.111111111111111,0.7777777777777778,0.5999999999999999,0.1777777777777779,False,False
e2d4f12b52,21,man,asexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Islam,vocational diploma,no formal education,"reading novels, knitting, hiking, classical music","maths, physics","history, economics",82,high,39,moderate,65,moderate,48,moderate,96,high,Mistral Small 4,human,38,33,42,27,12,18,3.8333333333333335,0.6666666666666666,0.4750000000000001,0.1916666666666665,True,False
bfa02b0c97,35,man,heterosexual,Naples,employed full-time,lower secondary,married,0,native-born Italian,Christianity,primary school,no formal education,"gardening, cooking, cycling, volunteering, baking","literature, chemistry","economics, computer science",38,moderate,77,high,83,high,55,moderate,12,low,Mistral Small 4,human,31,28,83,20,14,18,4.0,0.7777777777777778,0.55,0.2277777777777777,False,False
