run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
57fb8c0069,mistralai/ministral-3-3b,human,50,woman,asexual,Philadelphia,employed part-time,upper secondary,married,1,immigrant,Islam,PhD,PhD,"rock climbing, reading novels","economics, philosophy","computer science, biology",93,high,68,high,44,moderate,76,high,30,low,28.0,32.0,60.0,low_anxiety,female
2aeeec68e9,ministral-3-3b-reasoning-2512,human,22,woman,asexual,Milan,full-time student,bachelor's degree,single,0,native-born Italian,Hinduism,bachelor's degree,no formal education,"travel, board games, knitting, gardening, cinema","chemistry, literature","maths, physics",29,low,55,moderate,54,moderate,5,low,6,low,28.0,48.0,76.0,low_anxiety,female
91efe24164,mistralai/ministral-3-3b,human,40,man,heterosexual,Lecce,employed part-time,upper secondary,single,0,native-born Italian,Judaism,lower secondary,PhD,"baking, gardening","literature, philosophy","chemistry, physics",64,moderate,3,low,83,high,21,low,2,low,26.0,66.0,92.0,low_anxiety,male
c7c41bb08b,mistralai/ministral-3-3b,human,19,woman,heterosexual,Los Angeles,full-time student,upper secondary,single,0,native-born American,Christianity,upper secondary,upper secondary,"cinema, yoga","literature, philosophy","biology, economics",54,moderate,65,moderate,68,high,82,high,17,low,21.0,71.0,92.0,low_anxiety,female
1e7b3201bb,mistralai/ministral-3-3b,human,22,woman,heterosexual,Chicago,employed full-time,vocational diploma,single,0,immigrant,Islam,PhD,upper secondary,"football (calcio), cycling, photography","art, biology","philosophy, economics",26,low,65,moderate,92,high,61,moderate,62,moderate,30.0,64.0,94.0,low_anxiety,female
5d353a4d76,mistralai/ministral-3-3b,human,50,man,asexual,New York,employed full-time,vocational diploma,divorced,1,native-born American,Judaism,PhD,lower secondary,"board games, cycling, gardening, football (calcio), baking","computer science, biology","history, economics",75,high,35,moderate,45,moderate,26,low,63,moderate,29.0,59.0,88.0,low_anxiety,male
6ab5c0e8ab,ministral-3-3b-reasoning-2512,human,19,woman,asexual,Bologna,full-time student,vocational diploma,single,0,native-born Italian,Islam,master's degree,bachelor's degree,"reading novels, baking","philosophy, literature","art, biology",54,moderate,69,high,78,high,61,moderate,86,high,28.0,46.0,74.0,low_anxiety,female
b8fa93f66c,ministral-3-3b-reasoning-2512,human,22,man,heterosexual,Washington DC,employed full-time,bachelor's degree,single,0,native-born American,Hinduism,vocational diploma,lower secondary,"board games, running, baking, rock climbing","economics, physics","computer science, biology",90,high,4,low,42,moderate,8,low,69,high,28.0,42.0,70.0,low_anxiety,male
7e468ff557,mistralai/ministral-3-3b,human,70,genderqueer,heterosexual,Milan,retired,master's degree,widowed,0,immigrant,Hinduism,lower secondary,vocational diploma,"running, reading novels, knitting, baking, hiking","history, economics","art, biology",23,low,1,low,98,high,78,high,68,high,29.0,34.0,63.0,low_anxiety,other
33e386b5cb,mistralai/ministral-3-3b,human,28,man,heterosexual,Bari,full-time student,bachelor's degree,single,0,native-born Italian,Islam,primary school,master's degree,"reading novels, cycling","literature, art","economics, biology",48,moderate,95,high,91,high,66,moderate,2,low,26.0,43.0,69.0,low_anxiety,male
df48280c25,mistralai/ministral-3-3b,human,40,woman,heterosexual,Washington DC,employed full-time,upper secondary,divorced,0,native-born American,Christianity,master's degree,primary school,"cooking, birdwatching","philosophy, biology","physics, art",80,high,97,high,17,low,15,low,93,high,29.0,61.0,90.0,low_anxiety,female
4e798e9a01,ministral-3-3b-reasoning-2512,human,18,man,heterosexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Judaism,master's degree,no formal education,"cycling, yoga, reading novels","computer science, physics","chemistry, biology",51,moderate,60,moderate,43,moderate,46,moderate,6,low,28.0,53.0,81.0,low_anxiety,male
651a5debe0,mistralai/ministral-3-3b,human,25,man,heterosexual,Lecce,employed full-time,vocational diploma,married,2,native-born Italian,Atheist,bachelor's degree,no formal education,"painting, photography, hiking","maths, literature","chemistry, history",38,moderate,23,low,72,high,13,low,23,low,26.0,44.0,70.0,low_anxiety,male
06e093967e,ministral-3-3b-reasoning-2512,human,23,man,heterosexual,New York,employed full-time,bachelor's degree,single,0,native-born American,Christianity,PhD,master's degree,"yoga, knitting, classical music","biology, literature","history, physics",33,moderate,52,moderate,4,low,90,high,81,high,28.0,48.0,76.0,low_anxiety,male
d41bfa48f9,mistralai/ministral-3-3b,human,60,woman,asexual,Milan,employed full-time,primary school,married,2,native-born Italian,Christianity,master's degree,primary school,"running, reading novels, yoga, videogames, travel","economics, biology","history, philosophy",70,high,29,low,86,high,18,low,27,low,26.0,42.0,68.0,low_anxiety,female
9fbf0b3fba,ministral-3-3b-reasoning-2512,human,20,woman,heterosexual,Bologna,full-time student,vocational diploma,single,0,native-born Italian,Atheist,PhD,primary school,"cinema, painting","philosophy, computer science","history, physics",98,high,56,moderate,17,low,50,moderate,13,low,28.0,48.0,76.0,low_anxiety,female
fcb9d0911b,mistralai/ministral-3-3b,human,27,genderqueer,bisexual,Los Angeles,employed part-time,PhD,in a relationship,1,native-born american,Christianity,vocational diploma,primary school,"running, travel, painting, gardening","physics, maths","philosophy, computer science",26,low,69,high,80,high,38,moderate,18,low,26.0,39.0,65.0,low_anxiety,other
82276b23a6,mistralai/ministral-3-3b,human,40,man,heterosexual,Milan,employed part-time,upper secondary,in a relationship,0,immigrant,Islam,master's degree,lower secondary,"board games, baking, birdwatching, reading novels","history, art","chemistry, literature",65,moderate,96,high,64,moderate,32,low,33,moderate,26.0,51.0,77.0,low_anxiety,male
3680cb1096,mistralai/ministral-3-3b,human,70,man,heterosexual,Naples,retired,PhD,divorced,2,native-born Italian,Atheist,lower secondary,bachelor's degree,"birdwatching, videogames, football (calcio), cinema","art, history","chemistry, biology",42,moderate,66,moderate,40,moderate,62,moderate,38,moderate,24.0,38.0,62.0,low_anxiety,male
54e0cf009c,ministral-3-3b-reasoning-2512,human,23,man,bisexual,Los Angeles,employed part-time,upper secondary,in a relationship,1,native-born American,Christianity,no formal education,vocational diploma,"classical music, knitting","art, history","philosophy, chemistry",0,low,68,high,90,high,22,low,95,high,28.0,47.0,75.0,low_anxiety,male
a24a057d7e,ministral-3-3b-reasoning-2512,human,18,man,heterosexual,Lecce,unemployed,upper secondary,in a relationship,0,immigrant,Hinduism,primary school,upper secondary,"cooking, baking, reading novels","biology, philosophy","history, physics",77,high,84,high,26,low,0,low,74,high,28.0,62.0,90.0,low_anxiety,male
48b54f8513,ministral-3-3b-reasoning-2512,human,18,man,heterosexual,Rome,employed part-time,vocational diploma,single,0,immigrant,Atheist,lower secondary,bachelor's degree,"baking, football (calcio), reading novels, travel","chemistry, literature","maths, history",76,high,29,low,29,low,45,moderate,63,moderate,28.0,51.0,79.0,low_anxiety,male
826c2a2ff2,mistralai/ministral-3-3b,human,30,transgender,heterosexual,Lecce,employed part-time,upper secondary,single,1,native-born italian,Agnostic,bachelor's degree,vocational diploma,"reading novels, gardening, volunteering, classical music, cooking","computer science, philosophy","biology, history",100,high,22,low,13,low,88,high,51,moderate,30.0,53.0,83.0,low_anxiety,other
63fb681a36,ministral-3-3b-reasoning-2512,human,26,woman,bisexual,Milan,unemployed,lower secondary,in a relationship,1,native-born Italian,Hinduism,lower secondary,upper secondary,"birdwatching, travel","computer science, physics","literature, economics",52,moderate,79,high,16,low,6,low,58,moderate,31.0,61.0,92.0,low_anxiety,female
3487baa46c,mistralai/ministral-3-3b,human,25,man,heterosexual,Bologna,self-employed,bachelor's degree,in a relationship,0,native-born italian,Islam,upper secondary,vocational diploma,"travel, board games, gardening, cinema, cycling","philosophy, physics","art, chemistry",71,high,52,moderate,88,high,75,high,44,moderate,26.0,39.0,65.0,low_anxiety,male
d36de2a54b,mistralai/ministral-3-3b,human,30,woman,heterosexual,Los Angeles,employed full-time,upper secondary,in a relationship,2,native-born American,Hinduism,PhD,master's degree,"knitting, cycling, painting, football (calcio), videogames","computer science, history","maths, chemistry",29,low,97,high,59,moderate,62,moderate,12,low,27.0,43.0,70.0,low_anxiety,female
7abaec38c7,mistralai/ministral-3-3b,human,70,man,bisexual,Philadelphia,retired,upper secondary,married,1,native-born American,Christianity,vocational diploma,master's degree,"travel, rock climbing, football (calcio), volunteering, classical music","biology, history","computer science, physics",61,moderate,32,low,49,moderate,57,moderate,42,moderate,31.0,61.0,92.0,low_anxiety,male
1da1142ecf,mistralai/ministral-3-3b,human,19,man,bisexual,Milan,full-time student,upper secondary,single,0,native-born Italian,Christianity,master's degree,vocational diploma,"birdwatching, travel, cinema, yoga, baking","chemistry, philosophy","art, literature",65,moderate,97,high,30,low,21,low,98,high,33.0,43.0,76.0,low_anxiety,male
049215b537,mistralai/ministral-3-3b,human,28,transgender,heterosexual,Kansas City,employed part-time,PhD,in a relationship,0,native-born american,Atheist,PhD,primary school,"cinema, volunteering, classical music","biology, physics","economics, literature",73,high,58,moderate,1,low,84,high,45,moderate,26.0,47.0,73.0,low_anxiety,other
cf3a5d5287,ministral-3-3b-reasoning-2512,human,25,man,bisexual,Kansas City,employed full-time,upper secondary,single,0,native-born American,Hinduism,vocational diploma,lower secondary,"birdwatching, videogames, cinema","computer science, history","maths, art",79,high,11,low,0,low,53,moderate,23,low,28.0,60.0,88.0,low_anxiety,male
3f30440fae,mistralai/ministral-3-3b,human,35,man,heterosexual,Kansas City,employed full-time,upper secondary,married,2,native-born American,Atheist,primary school,primary school,"painting, board games, cinema","physics, economics","philosophy, biology",20,low,90,high,81,high,26,low,35,moderate,24.0,40.0,64.0,low_anxiety,male
0805087586,ministral-3-3b-reasoning-2512,human,19,woman,heterosexual,Kansas City,employed part-time,upper secondary,single,1,native-born American,Islam,bachelor's degree,master's degree,"photography, gardening","biology, art","maths, literature",87,high,59,moderate,5,low,17,low,45,moderate,28.0,44.0,72.0,low_anxiety,female
8b4e6ee33a,ministral-3-3b-reasoning-2512,human,30,woman,homosexual,Milan,employed full-time,vocational diploma,in a relationship,2,native-born Italian,Buddhism,vocational diploma,PhD,"cinema, painting, photography","art, physics","history, literature",46,moderate,98,high,49,moderate,93,high,57,moderate,28.0,41.0,69.0,low_anxiety,female
08a35f57a9,ministral-3-3b-reasoning-2512,human,25,man,bisexual,Chicago,employed full-time,upper secondary,in a relationship,0,native-born American,Christianity,no formal education,master's degree,"cycling, knitting, volunteering, photography, yoga","literature, maths","biology, history",39,moderate,86,high,100,high,79,high,23,low,28.0,47.0,75.0,low_anxiety,male
ae8bd544cf,ministral-3-3b-reasoning-2512,human,28,man,heterosexual,Naples,self-employed,upper secondary,married,1,native-born Italian,Islam,upper secondary,upper secondary,"birdwatching, painting, photography, yoga, hiking","computer science, chemistry","maths, physics",50,moderate,50,moderate,12,low,36,moderate,6,low,28.0,42.0,70.0,low_anxiety,male
ca20c4b796,mistralai/ministral-3-3b,human,28,man,heterosexual,Rome,employed full-time,vocational diploma,in a relationship,1,native-born Italian,Atheist,upper secondary,PhD,"volunteering, reading novels, yoga, football (calcio), cooking","biology, economics","literature, computer science",38,moderate,71,high,90,high,99,high,26,low,26.0,41.0,67.0,low_anxiety,male
dde51ab0ee,mistralai/ministral-3-3b,human,70,agender,heterosexual,Philadelphia,employed part-time,PhD,single,0,native-born american,Atheist,upper secondary,lower secondary,"travel, videogames, knitting, baking, hiking","maths, computer science","literature, biology",14,low,79,high,80,high,53,moderate,45,moderate,26.0,32.0,58.0,low_anxiety,other
d943e9610d,mistralai/ministral-3-3b,human,19,man,asexual,Bologna,part-time student,vocational diploma,single,0,native-born Italian,Judaism,PhD,master's degree,"volunteering, classical music","physics, literature","biology, philosophy",77,high,79,high,76,high,60,moderate,11,low,17.0,44.0,61.0,low_anxiety,male
0cec6116b9,ministral-3-3b-reasoning-2512,human,26,woman,bisexual,Bologna,unemployed,lower secondary,married,1,native-born Italian,Atheist,master's degree,no formal education,"reading novels, baking","chemistry, computer science","maths, philosophy",58,moderate,43,moderate,53,moderate,54,moderate,39,moderate,28.0,64.0,92.0,low_anxiety,female
93172d748f,ministral-3-3b-reasoning-2512,human,20,woman,heterosexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Christianity,master's degree,bachelor's degree,"board games, travel, photography, gardening","physics, art","maths, history",39,moderate,22,low,15,low,83,high,89,high,28.0,64.0,92.0,low_anxiety,female
2cce899c76,ministral-3-3b-reasoning-2512,human,21,man,heterosexual,Philadelphia,full-time student,upper secondary,in a relationship,0,immigrant,Christianity,lower secondary,lower secondary,"cooking, volunteering, gardening","chemistry, art","computer science, literature",56,moderate,2,low,30,low,92,high,21,low,28.0,47.0,75.0,low_anxiety,male
6edf67fc5e,mistralai/ministral-3-3b,human,35,man,heterosexual,Naples,employed full-time,upper secondary,single,0,native-born Italian,Islam,master's degree,master's degree,"videogames, football (calcio), baking, gardening, board games","physics, chemistry","literature, art",95,high,6,low,92,high,94,high,35,moderate,29.0,38.0,67.0,low_anxiety,male
194329e4ec,ministral-3-3b-reasoning-2512,human,30,man,heterosexual,Bari,self-employed,vocational diploma,married,1,immigrant,Christianity,master's degree,no formal education,"birdwatching, classical music, football (calcio), cycling, baking","maths, computer science","art, economics",94,high,60,moderate,85,high,98,high,31,low,31.0,55.0,86.0,low_anxiety,male
