run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level
9ee5a89bd2,mistralai/ministral-3-3b,human,40,woman,heterosexual,Bari,employed part-time,vocational diploma,single,1,native-born Italian,Agnostic,bachelor's degree,lower secondary,"hiking, board games, football (calcio), birdwatching, reading novels","economics, chemistry","physics, biology",33,moderate,92,high,60,moderate,88,high,37,moderate
c19051f9ca,mistralai/ministral-3-3b,human,20,woman,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Agnostic,PhD,primary school,"baking, cycling, classical music","history, physics","economics, art",14,low,35,moderate,77,high,17,low,24,low
bd246ae72b,mistralai/ministral-3-3b,human,26,woman,homosexual,Lecce,employed full-time,vocational diploma,in a relationship,0,native-born Italian,Islam,lower secondary,master's degree,"cycling, cinema","history, literature","art, chemistry",59,moderate,91,high,4,low,22,low,92,high
9f7d747eb4,mistralai/ministral-3-3b,human,40,man,homosexual,Naples,employed full-time,bachelor's degree,divorced,2,native-born Italian,Christianity,no formal education,PhD,"photography, classical music, cinema, painting","economics, physics","biology, maths",72,high,32,low,49,moderate,32,low,37,moderate
600b436457,mistralai/ministral-3-3b,human,21,woman,heterosexual,Chicago,full-time student,upper secondary,single,0,native-born American,Hinduism,bachelor's degree,no formal education,"photography, cycling, running, videogames, hiking","art, physics","computer science, maths",30,low,83,high,84,high,85,high,47,moderate
90284a099a,mistralai/ministral-3-3b,human,23,woman,homosexual,Milan,employed part-time,vocational diploma,single,0,native-born Italian,Islam,no formal education,master's degree,"volunteering, birdwatching","literature, maths","economics, history",71,high,93,high,95,high,55,moderate,36,moderate
6b09fd7bec,mistralai/ministral-3-3b,human,27,transgender,heterosexual,Los Angeles,unemployed,vocational diploma,single,1,immigrant,Buddhism,lower secondary,lower secondary,"running, football (calcio)","biology, history","economics, computer science",15,low,23,low,81,high,17,low,67,high
3db79a6f08,ministral-3-3b-reasoning-2512,human,30,woman,heterosexual,Milan,self-employed,vocational diploma,single,0,native-born Italian,Christianity,primary school,master's degree,"painting, classical music, birdwatching, cooking, hiking","philosophy, literature","art, history",77,high,46,moderate,92,high,85,high,52,moderate
4292463c8f,mistralai/ministral-3-3b,human,25,woman,heterosexual,Naples,self-employed,bachelor's degree,single,0,native-born Italian,Christianity,master's degree,lower secondary,"volunteering, board games, travel, rock climbing, videogames","chemistry, history","biology, art",100,high,69,high,0,low,71,high,41,moderate
c96baafbb4,ministral-3-3b-reasoning-2512,human,50,woman,heterosexual,Bari,employed part-time,vocational diploma,single,1,native-born Italian,Islam,no formal education,upper secondary,"yoga, videogames, cycling, reading novels, gardening","chemistry, biology","economics, literature",20,low,66,moderate,2,low,79,high,81,high
843cef923e,ministral-3-3b-reasoning-2512,human,19,man,bisexual,Kansas City,full-time student,bachelor's degree,single,0,immigrant,Christianity,no formal education,lower secondary,"volunteering, cinema, videogames, birdwatching, gardening","economics, physics","chemistry, philosophy",40,moderate,4,low,92,high,23,low,25,low
b8163efd96,mistralai/ministral-3-3b,human,19,woman,heterosexual,Chicago,full-time student,vocational diploma,single,0,native-born American,Christianity,vocational diploma,lower secondary,"cinema, knitting, football (calcio), classical music, running","philosophy, literature","maths, physics",61,moderate,70,high,75,high,62,moderate,77,high
4c19e827e1,ministral-3-3b-reasoning-2512,human,18,man,heterosexual,Philadelphia,full-time student,vocational diploma,single,0,native-born American,Islam,PhD,bachelor's degree,"volunteering, football (calcio), baking, photography, cinema","history, literature","computer science, economics",95,high,90,high,52,moderate,76,high,47,moderate
d2d61217d7,mistralai/ministral-3-3b,human,21,man,heterosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Christianity,no formal education,master's degree,"volunteering, photography, rock climbing, baking","computer science, art","philosophy, biology",90,high,90,high,39,moderate,12,low,19,low
ed33318d66,mistralai/ministral-3-3b,human,27,woman,homosexual,Chicago,employed part-time,lower secondary,married,1,immigrant,Islam,vocational diploma,lower secondary,"videogames, birdwatching, gardening, hiking","art, history","chemistry, philosophy",64,moderate,50,moderate,38,moderate,62,moderate,97,high
611745a176,mistralai/ministral-3-3b,human,19,woman,heterosexual,Philadelphia,full-time student,bachelor's degree,in a relationship,0,native-born American,Christianity,no formal education,bachelor's degree,"classical music, cinema, birdwatching, baking, hiking","philosophy, history","chemistry, economics",59,moderate,0,low,79,high,69,high,30,low
d209c6a185,ministral-3-3b-reasoning-2512,human,70,man,heterosexual,Chicago,retired,bachelor's degree,married,1,native-born American,Islam,master's degree,primary school,"knitting, gardening, classical music","chemistry, maths","history, computer science",0,low,92,high,46,moderate,60,moderate,33,moderate
3130d32e11,mistralai/ministral-3-3b,human,18,transgender,homosexual,Chicago,employed part-time,vocational diploma,in a relationship,0,native-born american,Christianity,primary school,no formal education,"board games, rock climbing","economics, computer science","art, biology",81,high,93,high,64,moderate,57,moderate,71,high
9c759570f6,mistralai/ministral-3-3b,human,24,man,heterosexual,Rome,employed part-time,upper secondary,single,0,native-born Italian,Christianity,PhD,PhD,"volunteering, classical music, travel, painting","maths, art","philosophy, biology",17,low,91,high,98,high,16,low,30,low
3dd737b3a4,mistralai/ministral-3-3b,human,19,man,asexual,Bari,full-time student,vocational diploma,single,0,native-born Italian,Islam,upper secondary,primary school,"travel, hiking, classical music, birdwatching, cinema","physics, biology","philosophy, literature",55,moderate,56,moderate,66,moderate,26,low,32,low
413a1174a5,ministral-3-3b-reasoning-2512,human,30,woman,heterosexual,Washington DC,employed part-time,PhD,single,0,native-born American,Islam,no formal education,bachelor's degree,"football (calcio), rock climbing","art, maths","philosophy, economics",94,high,99,high,71,high,33,moderate,34,moderate
5c5be90a58,mistralai/ministral-3-3b,human,60,woman,heterosexual,Kansas City,employed full-time,no formal education,single,0,immigrant,Islam,upper secondary,upper secondary,"baking, travel, gardening","chemistry, art","literature, biology",34,moderate,98,high,43,moderate,76,high,34,moderate
2a339c26d0,mistralai/ministral-3-3b,human,40,woman,heterosexual,Chicago,self-employed,bachelor's degree,widowed,0,native-born american,Christianity,master's degree,PhD,"painting, cooking, yoga, board games","maths, chemistry","computer science, history",35,moderate,96,high,9,low,32,low,38,moderate
45a48df0d7,ministral-3-3b-reasoning-2512,human,21,woman,homosexual,Milan,unemployed,upper secondary,single,0,immigrant,Hinduism,lower secondary,lower secondary,"birdwatching, rock climbing, board games, painting, videogames","physics, economics","chemistry, biology",20,low,56,moderate,49,moderate,3,low,59,moderate
7e52837278,mistralai/ministral-3-3b,human,25,man,bisexual,Chicago,self-employed,bachelor's degree,in a relationship,1,native-born American,Christianity,no formal education,master's degree,"board games, knitting, cooking, football (calcio), baking","art, physics","economics, computer science",42,moderate,64,moderate,92,high,43,moderate,79,high
fe6c92117b,mistralai/ministral-3-3b,human,40,woman,homosexual,Chicago,unemployed,lower secondary,in a relationship,0,native-born American,Islam,no formal education,PhD,"hiking, cycling, yoga","economics, chemistry","maths, computer science",48,moderate,26,low,37,moderate,27,low,59,moderate
8f3796bc7b,mistralai/ministral-3-3b,human,50,woman,heterosexual,Chicago,employed part-time,no formal education,married,2,native-born American,Christianity,no formal education,lower secondary,"classical music, cinema","art, history","maths, physics",9,low,12,low,28,low,34,moderate,32,low
8e5fa02d31,mistralai/ministral-3-3b,human,40,woman,heterosexual,Bologna,employed full-time,PhD,divorced,0,native-born italian,Judaism,primary school,PhD,"travel, birdwatching, reading novels, classical music, cinema","philosophy, physics","biology, computer science",15,low,75,high,87,high,19,low,94,high
60e5f9b956,mistralai/ministral-3-3b,human,19,woman,heterosexual,Washington DC,unemployed,vocational diploma,single,0,immigrant,Hinduism,bachelor's degree,master's degree,"rock climbing, hiking","literature, economics","chemistry, physics",5,low,51,moderate,25,low,98,high,70,high
961286fd2d,mistralai/ministral-3-3b,human,35,transgender,heterosexual,Rome,self-employed,lower secondary,divorced,0,native-born italian,Christianity,vocational diploma,bachelor's degree,"knitting, baking, cycling, classical music, running","history, maths","chemistry, literature",12,low,73,high,78,high,80,high,62,moderate
617730197c,mistralai/ministral-3-3b,human,40,man,heterosexual,Lecce,unemployed,lower secondary,in a relationship,2,native-born Italian,Christianity,primary school,vocational diploma,"running, reading novels, cycling, gardening","biology, philosophy","literature, computer science",41,moderate,85,high,24,low,92,high,10,low
5133769fc8,mistralai/ministral-3-3b,human,40,transgender,bisexual,New York,unemployed,no formal education,divorced,0,immigrant,Christianity,no formal education,lower secondary,"hiking, birdwatching, classical music, cinema, knitting","maths, biology","philosophy, history",81,high,60,moderate,100,high,10,low,27,low
cd59dd7f81,mistralai/ministral-3-3b,human,50,agender,heterosexual,Los Angeles,self-employed,master's degree,married,2,native-born american,Hinduism,master's degree,master's degree,"cycling, reading novels, hiking","art, literature","economics, physics",88,high,7,low,50,moderate,98,high,61,moderate
8582b2ff8d,mistralai/ministral-3-3b,human,20,man,homosexual,Washington DC,employed part-time,upper secondary,married,0,native-born american,Islam,master's degree,PhD,"football (calcio), baking, running","maths, physics","philosophy, computer science",13,low,94,high,46,moderate,75,high,28,low
d50d3cb8a9,mistralai/ministral-3-3b,human,29,woman,heterosexual,Lecce,employed full-time,vocational diploma,single,0,native-born Italian,Judaism,upper secondary,PhD,"board games, yoga","art, history","literature, economics",32,low,45,moderate,0,low,81,high,8,low
cfd2308b1c,mistralai/ministral-3-3b,human,27,man,heterosexual,Naples,self-employed,bachelor's degree,in a relationship,0,native-born Italian,Christianity,upper secondary,bachelor's degree,"reading novels, gardening, painting, running, hiking","economics, maths","biology, literature",49,moderate,50,moderate,86,high,96,high,39,moderate
46c685724a,ministral-3-3b-reasoning-2512,human,24,woman,asexual,Los Angeles,full-time student,bachelor's degree,single,0,native-born American,Hinduism,no formal education,bachelor's degree,"board games, cooking","maths, chemistry","economics, history",61,moderate,8,low,88,high,78,high,5,low
cfeec826db,ministral-3-3b-reasoning-2512,human,30,man,heterosexual,Rome,employed full-time,vocational diploma,in a relationship,1,native-born Italian,Atheist,primary school,no formal education,"hiking, reading novels","philosophy, economics","history, biology",43,moderate,30,low,40,moderate,71,high,98,high
f8e0094f81,ministral-3-3b-reasoning-2512,human,28,woman,heterosexual,Bologna,employed full-time,master's degree,single,0,native-born Italian,Buddhism,primary school,PhD,"baking, running, cinema, knitting, photography","maths, philosophy","art, history",61,moderate,48,moderate,52,moderate,15,low,87,high
dbd5399774,mistralai/ministral-3-3b,human,70,woman,asexual,Bari,retired,bachelor's degree,widowed,0,native-born italian,Islam,upper secondary,no formal education,"baking, rock climbing, hiking, travel","history, art","literature, chemistry",80,high,14,low,42,moderate,90,high,44,moderate
1ac6898dca,mistralai/ministral-3-3b,human,30,transgender,heterosexual,Philadelphia,employed full-time,lower secondary,single,0,immigrant,Islam,master's degree,vocational diploma,"photography, hiking, reading novels, birdwatching","economics, computer science","physics, art",83,high,12,low,54,moderate,18,low,1,low
